County,Vote type,Total ballots,Contest,Ballots cast,Undervotes
McIntosh,Advance in Person,2945,State School Superintendent,2802,143
McIntosh,Election Day,2023,State School Superintendent,1900,123
McIntosh,Provisional,0,State School Superintendent,0,0
Meriwether,Absentee by Mail,483,State School Superintendent,478,5
Meriwether,Advance in Person,2831,State School Superintendent,2772,59
Meriwether,Election Day,5325,State School Superintendent,5200,125
Meriwether,Provisional,11,State School Superintendent,10,1
Miller,Absentee by Mail,132,State School Superintendent,124,8
Miller,Advance in Person,1029,State School Superintendent,979,50
Miller,Election Day,1152,State School Superintendent,1095,57
Miller,Provisional,2,State School Superintendent,2,0
Mitchell,Absentee by Mail,564,State School Superintendent,552,12
Mitchell,Advance in Person,3343,State School Superintendent,3277,66
Mitchell,Election Day,3539,State School Superintendent,3465,74
Mitchell,Provisional,9,State School Superintendent,9,0
Monroe,Absentee by Mail,696,State School Superintendent,688,8
Monroe,Advance in Person,6311,State School Superintendent,6168,143
Monroe,Election Day,5925,State School Superintendent,5791,134
Monroe,Provisional,10,State School Superintendent,10,0
Montgomery,Absentee by Mail,211,State School Superintendent,206,5
Montgomery,Advance in Person,1416,State School Superintendent,1374,42
Montgomery,Election Day,1901,State School Superintendent,1817,84
Montgomery,Provisional,0,State School Superintendent,0,0
Morgan,Absentee by Mail,410,State School Superintendent,398,12
Morgan,Advance in Person,5406,State School Superintendent,5288,118
Morgan,Election Day,3738,State School Superintendent,3663,75
Morgan,Provisional,4,State School Superintendent,4,0
Murray,Absentee by Mail,265,State School Superintendent,254,11
Murray,Advance in Person,5111,State School Superintendent,4982,129
Murray,Election Day,5715,State School Superintendent,5585,130
Murray,Provisional,0,State School Superintendent,0,0
Muscogee,Absentee by Mail,4422,State School Superintendent,4346,76
Muscogee,Advance in Person,27700,State School Superintendent,27226,474
Muscogee,Election Day,31019,State School Superintendent,30399,620
Muscogee,Provisional,131,State School Superintendent,127,4
Newton,Absentee by Mail,2735,State School Superintendent,2690,45
Newton,Advance in Person,19236,State School Superintendent,18938,298
Newton,Election Day,21158,State School Superintendent,20789,369
Newton,Provisional,12,State School Superintendent,11,1
Oconee,Absentee by Mail,931,State School Superintendent,912,19
Oconee,Advance in Person,11688,State School Superintendent,11490,198
Oconee,Election Day,8114,State School Superintendent,7920,194
Oconee,Provisional,11,State School Superintendent,11,0
Oglethorpe,Absentee by Mail,409,State School Superintendent,402,7
Oglethorpe,Advance in Person,3417,State School Superintendent,3348,69
Oglethorpe,Election Day,2658,State School Superintendent,2593,65
Oglethorpe,Provisional,1,State School Superintendent,1,0
Paulding,Absentee by Mail,3307,State School Superintendent,3249,58
Paulding,Advance in Person,32842,State School Superintendent,32383,459
Paulding,Election Day,25073,State School Superintendent,24631,442
Paulding,Provisional,83,State School Superintendent,80,3
Peach,Absentee by Mail,445,State School Superintendent,437,8
Peach,Advance in Person,6720,State School Superintendent,6598,122
Peach,Election Day,3190,State School Superintendent,3121,69
Peach,Provisional,90,State School Superintendent,87,3
Pickens,Absentee by Mail,222,State School Superintendent,215,7
Pickens,Advance in Person,7121,State School Superintendent,6982,139
Pickens,Election Day,6019,State School Superintendent,5884,135
Pickens,Provisional,0,State School Superintendent,0,0
Pierce,Absentee by Mail,327,State School Superintendent,324,3
Pierce,Advance in Person,4598,State School Superintendent,4541,57
Pierce,Election Day,1958,State School Superintendent,1926,32
Pierce,Provisional,1,State School Superintendent,1,0
Pike,Absentee by Mail,304,State School Superintendent,298,6
Pike,Advance in Person,4478,State School Superintendent,4431,47
Pike,Election Day,3752,State School Superintendent,3675,77
Pike,Provisional,9,State School Superintendent,9,0
Polk,Absentee by Mail,447,State School Superintendent,440,7
Polk,Advance in Person,7744,State School Superintendent,7607,137
Polk,Election Day,4668,State School Superintendent,4556,112
Polk,Provisional,2,State School Superintendent,2,0
Pulaski,Absentee by Mail,232,State School Superintendent,218,14
Pulaski,Advance in Person,2522,State School Superintendent,2438,84
Pulaski,Election Day,868,State School Superintendent,824,44
Pulaski,Provisional,0,State School Superintendent,0,0
Putnam,Absentee by Mail,598,State School Superintendent,592,6
Putnam,Advance in Person,4858,State School Superintendent,4781,77
Putnam,Election Day,3865,State School Superintendent,3766,99
Putnam,Provisional,14,State School Superintendent,14,0
Quitman,Absentee by Mail,60,State School Superintendent,51,9
Quitman,Advance in Person,451,State School Superintendent,432,19
Quitman,Election Day,429,State School Superintendent,409,20
Quitman,Provisional,0,State School Superintendent,0,0
Rabun,Absentee by Mail,843,State School Superintendent,819,24
Rabun,Advance in Person,4889,State School Superintendent,4781,108
Rabun,Election Day,1846,State School Superintendent,1800,46
Rabun,Provisional,0,State School Superintendent,0,0
Randolph,Absentee by Mail,313,State School Superintendent,309,4
Randolph,Advance in Person,1232,State School Superintendent,1200,32
Randolph,Election Day,1243,State School Superintendent,1201,42
Randolph,Provisional,1,State School Superintendent,1,0
Richmond,Absentee by Mail,5314,State School Superintendent,5230,84
Richmond,Advance in Person,28737,State School Superintendent,28299,438
Richmond,Election Day,35992,State School Superintendent,35226,766
Richmond,Provisional,112,State School Superintendent,109,3
Rockdale,Absentee by Mail,1853,State School Superintendent,1824,29
Rockdale,Advance in Person,22789,State School Superintendent,22512,277
Rockdale,Election Day,11958,State School Superintendent,11746,212
Rockdale,Provisional,55,State School Superintendent,51,4
Schley,Absentee by Mail,96,State School Superintendent,95,1
Schley,Advance in Person,1321,State School Superintendent,1284,37
Schley,Election Day,514,State School Superintendent,499,15
Schley,Provisional,2,State School Superintendent,2,0
Screven,Absentee by Mail,271,State School Superintendent,262,9
Screven,Advance in Person,2674,State School Superintendent,2609,65
Screven,Election Day,2462,State School Superintendent,2380,82
Screven,Provisional,7,State School Superintendent,7,0
Seminole,Absentee by Mail,264,State School Superintendent,258,6
Seminole,Advance in Person,1078,State School Superintendent,1064,14
Seminole,Election Day,1872,State School Superintendent,1828,44
Seminole,Provisional,13,State School Superintendent,12,1
Spalding,Absentee by Mail,1283,State School Superintendent,1246,37
Spalding,Advance in Person,13046,State School Superintendent,12717,329
Spalding,Election Day,10056,State School Superintendent,9821,235
Spalding,Provisional,32,State School Superintendent,28,4
Stephens,Absentee by Mail,536,State School Superintendent,529,7
Stephens,Advance in Person,6139,State School Superintendent,6045,94
Stephens,Election Day,2394,State School Superintendent,2333,61
Stephens,Provisional,18,State School Superintendent,17,1
Stewart,Absentee by Mail,233,State School Superintendent,220,13
Stewart,Advance in Person,694,State School Superintendent,653,41
Stewart,Election Day,857,State School Superintendent,787,70
Stewart,Provisional,35,State School Superintendent,34,1
Sumter,Absentee by Mail,877,State School Superintendent,863,14
Sumter,Advance in Person,5531,State School Superintendent,5407,124
Sumter,Election Day,4148,State School Superintendent,4034,114
Sumter,Provisional,0,State School Superintendent,0,0
Talbot,Absentee by Mail,285,State School Superintendent,264,21
Talbot,Advance in Person,772,State School Superintendent,745,27
Talbot,Election Day,1895,State School Superintendent,1810,85
Talbot,Provisional,2,State School Superintendent,2,0
Taliaferro,Absentee by Mail,162,State School Superintendent,143,19
Taliaferro,Advance in Person,441,State School Superintendent,403,38
Taliaferro,Election Day,314,State School Superintendent,287,27
Taliaferro,Provisional,4,State School Superintendent,4,0
Tattnall,Absentee by Mail,392,State School Superintendent,387,5
Tattnall,Advance in Person,3539,State School Superintendent,3432,107
Tattnall,Election Day,2708,State School Superintendent,2628,80
Tattnall,Provisional,8,State School Superintendent,8,0
Taylor,Absentee by Mail,243,State School Superintendent,239,4
Taylor,Advance in Person,1843,State School Superintendent,1814,29
Taylor,Election Day,1179,State School Superintendent,1138,41
Taylor,Provisional,29,State School Superintendent,28,1
Telfair,Absentee by Mail,331,State School Superintendent,329,2
Telfair,Advance in Person,1676,State School Superintendent,1619,57
Telfair,Election Day,1624,State School Superintendent,1565,59
Telfair,Provisional,1,State School Superintendent,1,0
Terrell,Absentee by Mail,327,State School Superintendent,324,3
Terrell,Advance in Person,1612,State School Superintendent,1575,37
Terrell,Election Day,1991,State School Superintendent,1927,64
Terrell,Provisional,9,State School Superintendent,9,0
Thomas,Absentee by Mail,991,State School Superintendent,973,18
Thomas,Advance in Person,8376,State School Superintendent,8228,148
Thomas,Election Day,7874,State School Superintendent,7708,166
Thomas,Provisional,3,State School Superintendent,3,0
Tift,Absentee by Mail,561,State School Superintendent,549,12
Tift,Advance in Person,7646,State School Superintendent,7497,149
Tift,Election Day,5462,State School Superintendent,5345,117
Tift,Provisional,4,State School Superintendent,3,1
Toombs,Absentee by Mail,681,State School Superintendent,664,17
Toombs,Advance in Person,4860,State School Superintendent,4747,113
Toombs,Election Day,3310,State School Superintendent,3220,90
Toombs,Provisional,9,State School Superintendent,9,0
Towns,Absentee by Mail,284,State School Superintendent,276,8
Towns,Advance in Person,4009,State School Superintendent,3917,92
Towns,Election Day,1839,State School Superintendent,1798,41
Towns,Provisional,0,State School Superintendent,0,0
Treutlen,Absentee by Mail,146,State School Superintendent,136,10
Treutlen,Advance in Person,1659,State School Superintendent,1586,73
Treutlen,Election Day,805,State School Superintendent,765,40
Treutlen,Provisional,4,State School Superintendent,4,0
Troup,Absentee by Mail,1264,State School Superintendent,1233,31
Troup,Advance in Person,11226,State School Superintendent,11070,156
Troup,Election Day,11173,State School Superintendent,10940,233
Troup,Provisional,250,State School Superintendent,242,8
Turner,Absentee by Mail,148,State School Superintendent,147,1
Turner,Advance in Person,1922,State School Superintendent,1869,53
Turner,Election Day,1199,State School Superintendent,1165,34
Turner,Provisional,5,State School Superintendent,5,0
Twiggs,Absentee by Mail,275,State School Superintendent,268,7
Twiggs,Advance in Person,1531,State School Superintendent,1492,39
Twiggs,Election Day,1981,State School Superintendent,1893,88
Twiggs,Provisional,5,State School Superintendent,5,0
Union,Absentee by Mail,482,State School Superintendent,469,13
Union,Advance in Person,6626,State School Superintendent,6518,108
Union,Election Day,4755,State School Superintendent,4629,126
Union,Provisional,2,State School Superintendent,2,0
Upson,Absentee by Mail,602,State School Superintendent,591,11
Upson,Advance in Person,6729,State School Superintendent,6589,140
Upson,Election Day,3227,State School Superintendent,3153,74
Upson,Provisional,10,State School Superintendent,9,1
Walker,Absentee by Mail,813,State School Superintendent,797,16
Walker,Advance in Person,11133,State School Superintendent,10960,173
Walker,Election Day,9505,State School Superintendent,9298,207
Walker,Provisional,39,State School Superintendent,38,1
Walton,Absentee by Mail,1769,State School Superintendent,1745,24
Walton,Advance in Person,14370,State School Superintendent,14135,235
Walton,Election Day,22496,State School Superintendent,22095,401
Walton,Provisional,51,State School Superintendent,51,0
Ware,Absentee by Mail,627,State School Superintendent,615,12
Ware,Advance in Person,5460,State School Superintendent,5407,53
Ware,Election Day,4917,State School Superintendent,4821,96
Ware,Provisional,12,State School Superintendent,12,0
Warren,Absentee by Mail,187,State School Superintendent,185,2
Warren,Advance in Person,1267,State School Superintendent,1223,44
Warren,Election Day,806,State School Superintendent,779,27
Warren,Provisional,1,State School Superintendent,1,0
Washington,Absentee by Mail,727,State School Superintendent,702,25
Washington,Advance in Person,3907,State School Superintendent,3774,133
Washington,Election Day,3525,State School Superintendent,3358,167
Washington,Provisional,10,State School Superintendent,10,0
Wayne,Absentee by Mail,501,State School Superintendent,498,3
Wayne,Advance in Person,5868,State School Superintendent,5751,117
Wayne,Election Day,3753,State School Superintendent,3656,97
Wayne,Provisional,10,State School Superintendent,8,2
Webster,Absentee by Mail,152,State School Superintendent,147,5
Webster,Advance in Person,544,State School Superintendent,529,15
Webster,Election Day,404,State School Superintendent,392,12
Webster,Provisional,0,State School Superintendent,0,0
Wheeler,Absentee by Mail,115,State School Superintendent,115,0
Wheeler,Advance in Person,974,State School Superintendent,955,19
Wheeler,Election Day,838,State School Superintendent,814,24
Wheeler,Provisional,4,State School Superintendent,3,1
